,날짜,전체도시이름,도단위이름,시군구이름,최소기온,최대기온,오전날씨,오전비확률,오후날씨,오후비확률,관광지수,관광지표
1977,2023-05-03,전북 고창군,전북,고창군,15.0,22.0,흐림,40%,흐림,40%,-0.23,보통
1978,2023-05-03,경북 울진군,경북,울진군,13.0,20.0,흐림,40%,흐림,40%,-0.15,보통
1979,2023-05-03,충남 보령시,충남,보령시,14.0,22.0,흐림,40%,흐림,40%,-0.66,나쁨
1980,2023-05-03,전북 남원시,전북,남원시,14.0,23.0,흐림,40%,흐림,40%,-0.2,보통
1981,2023-05-03,경북 영양군,경북,영양군,12.0,23.0,흐림,40%,흐림,40%,-0.07,보통
1982,2023-05-03,충남 홍성군,충남,홍성군,14.0,22.0,흐림,40%,흐림,40%,-0.57,나쁨
1983,2023-05-03,충남 논산시,충남,논산시,14.0,23.0,흐림,40%,흐림,40%,-0.17,보통
1984,2023-05-03,울산 남구,울산,남구,14.0,22.0,흐림,40%,흐림,40%,-0.13,보통
1985,2023-05-03,광주 북구,광주,북구,13.0,22.0,흐림,40%,흐림,40%,-0.23,보통
1986,2023-05-03,충북 영동군,충북,영동군,11.0,25.0,흐림,40%,흐림,40%,-0.01,보통
1987,2023-05-03,전남 장성군,전남,장성군,14.0,23.0,흐림,40%,흐림,40%,-0.23,보통
1988,2023-05-03,충남 공주시,충남,공주시,13.0,23.0,흐림,40%,흐림,40%,-0.17,보통
1989,2023-05-03,경북 군위군,경북,군위군,13.0,23.0,흐림,40%,흐림,40%,-0.13,보통
1990,2023-05-03,충북 옥천군,충북,옥천군,14.0,25.0,흐림,40%,흐림,40%,-0.07,보통
1991,2023-05-03,경북 칠곡군,경북,칠곡군,14.0,23.0,흐림,40%,흐림,40%,-0.08,보통
1992,2023-05-03,전북 순창군,전북,순창군,14.0,23.0,흐림,40%,흐림,40%,-0.23,보통
1993,2023-05-03,대전 서구,대전,서구,14.0,24.0,흐림,40%,흐림,40%,-0.07,보통
1994,2023-05-03,경북 구미시,경북,구미시,14.0,24.0,흐림,40%,흐림,40%,-0.25,나쁨
1995,2023-05-03,충북 음성군,충북,음성군,12.0,23.0,흐림,40%,흐림,40%,-0.01,보통
1996,2023-05-03,광주 북구,광주,북구,16.0,24.0,흐림,40%,흐림,40%,-0.23,보통
1997,2023-05-03,서울 중구,서울,중구,15.0,23.0,흐림,40%,흐림,40%,-0.54,나쁨
1998,2023-05-03,부산 기장군,부산,기장군,15.0,21.0,흐림,40%,흐림,40%,-0.17,보통
1999,2023-05-03,충남 계룡시,충남,계룡시,12.0,23.0,흐림,40%,흐림,40%,-0.17,보통
2000,2023-05-03,부산 서구,부산,서구,15.0,21.0,흐림,40%,흐림,40%,-0.04,보통
2001,2023-05-03,경북 김천시,경북,김천시,12.0,24.0,흐림,40%,흐림,40%,-0.07,보통
2002,2023-05-03,대전 대덕구,대전,대덕구,14.0,24.0,흐림,40%,흐림,40%,-0.07,보통
2003,2023-05-03,충북 보은군,충북,보은군,12.0,24.0,흐림,40%,흐림,40%,-0.07,보통
2004,2023-05-03,경북 청도군,경북,청도군,13.0,22.0,흐림,40%,흐림,40%,-0.15,보통
2005,2023-05-03,경북 상주시,경북,상주시,13.0,24.0,흐림,40%,흐림,40%,-0.07,보통
2006,2023-05-03,대구 동구,대구,동구,15.0,23.0,흐림,40%,흐림,40%,-0.24,보통
2007,2023-05-03,부산 북구,부산,북구,15.0,21.0,흐림,40%,흐림,40%,-0.07,보통
2008,2023-05-03,충북 괴산군,충북,괴산군,13.0,23.0,흐림,40%,흐림,40%,-0.05,보통
2009,2023-05-03,전북 부안군,전북,부안군,14.0,24.0,흐림,40%,흐림,40%,-0.28,나쁨
2010,2023-05-03,전남 진도군,전남,진도군,14.0,21.0,흐림,40%,흐림,40%,-0.38,나쁨
2011,2023-05-03,경북 포항시,경북,포항시,15.0,22.0,흐림,40%,흐림,40%,-0.17,보통
2012,2023-05-03,경북 봉화군,경북,봉화군,10.0,21.0,흐림,40%,흐림,40%,-0.24,보통
2013,2023-05-03,충북 단양군,충북,단양군,13.0,22.0,흐림,40%,흐림,40%,-0.35,나쁨
2014,2023-05-03,충남 금산군,충남,금산군,13.0,24.0,흐림,40%,흐림,40%,-0.07,보통
2015,2023-05-03,전남 장흥군,전남,장흥군,14.0,22.0,흐림,40%,흐림,40%,-0.28,나쁨
2016,2023-05-03,경북 문경시,경북,문경시,12.0,23.0,흐림,40%,흐림,40%,-0.16,보통
2017,2023-05-03,울산 북구,울산,북구,14.0,22.0,흐림,40%,흐림,40%,0.0,보통
2018,2023-05-03,부산 남구,부산,남구,15.0,21.0,흐림,40%,흐림,40%,-0.04,보통
2019,2023-05-03,경북 청송군,경북,청송군,12.0,22.0,흐림,40%,흐림,40%,-0.13,보통
2020,2023-05-03,대전 동구,대전,동구,14.0,24.0,흐림,40%,흐림,40%,-0.07,보통
2021,2023-05-03,경기 안산시,경기,안산시,15.0,22.0,흐림,40%,흐림,40%,-0.6,나쁨
2022,2023-05-03,경남 하동군,경남,하동군,14.0,23.0,흐림,40%,흐림,40%,-0.33,나쁨
2023,2023-05-03,경기 평택시,경기,평택시,14.0,24.0,흐림,40%,흐림,40%,-0.5,나쁨
2024,2023-05-03,인천 부평구,인천,부평구,14.0,20.0,흐림,40%,흐림,40%,-0.71,나쁨
2025,2023-05-03,경남 김해시,경남,김해시,15.0,24.0,흐림,40%,흐림,40%,-0.11,보통
2026,2023-05-03,강원 횡성군,강원,횡성군,12.0,23.0,흐림,40%,흐림,40%,-0.31,나쁨
2027,2023-05-03,전남 고흥군,전남,고흥군,14.0,22.0,흐림,40%,흐림,40%,-0.32,나쁨
2028,2023-05-03,경기 포천시,경기,포천시,12.0,24.0,흐림,40%,흐림,40%,-0.48,나쁨
2029,2023-05-03,울산 울주군,울산,울주군,14.0,22.0,흐림,40%,흐림,40%,-0.13,보통
2030,2023-05-03,강원 철원군,강원,철원군,12.0,24.0,흐림,40%,흐림,40%,-0.48,나쁨
2031,2023-05-03,서울 광진구,서울,광진구,15.0,23.0,흐림,40%,흐림,40%,-0.54,나쁨
2032,2023-05-03,서울 성동구,서울,성동구,15.0,23.0,흐림,40%,흐림,40%,-0.54,나쁨
2033,2023-05-03,경기 광주시,경기,광주시,16.0,24.0,흐림,40%,흐림,40%,-0.5,나쁨
2034,2023-05-03,경기 동두천시,경기,동두천시,12.0,24.0,흐림,40%,흐림,40%,-0.61,나쁨
2035,2023-05-03,경기 여주시,경기,여주시,13.0,24.0,흐림,40%,흐림,40%,-0.14,보통
2036,2023-05-03,서울 은평구,서울,은평구,15.0,23.0,흐림,40%,흐림,40%,-0.54,나쁨
2037,2023-05-03,광주 서구,광주,서구,16.0,24.0,흐림,40%,흐림,40%,-0.23,보통
2038,2023-05-03,강원 정선군,강원,정선군,12.0,22.0,흐림,40%,흐림,40%,-0.41,나쁨
2039,2023-05-03,경기 양평군,경기,양평군,14.0,25.0,흐림,40%,흐림,40%,-0.44,나쁨
2040,2023-05-03,서울 도봉구,서울,도봉구,15.0,23.0,흐림,40%,흐림,40%,-0.54,나쁨
2041,2023-05-03,경기 의왕시,경기,의왕시,14.0,22.0,흐림,40%,흐림,40%,-0.56,나쁨
2042,2023-05-03,전남 곡성군,전남,곡성군,14.0,23.0,흐림,40%,흐림,40%,-0.21,보통
2043,2023-05-03,강원 홍천군,강원,홍천군,13.0,24.0,흐림,40%,흐림,40%,-0.31,나쁨
2044,2023-05-03,경남 밀양시,경남,밀양시,14.0,23.0,흐림,40%,흐림,40%,-0.15,보통
2045,2023-05-03,강원 인제군,강원,인제군,12.0,23.0,흐림,40%,흐림,40%,-0.35,나쁨
2046,2023-05-03,경기 가평군,경기,가평군,11.0,23.0,흐림,40%,흐림,40%,-0.48,나쁨
2047,2023-05-03,서울 관악구,서울,관악구,15.0,23.0,흐림,40%,흐림,40%,-0.6,나쁨
2048,2023-05-03,경남 남해군,경남,남해군,15.0,23.0,흐림,40%,흐림,40%,-0.32,나쁨
2049,2023-05-03,서울 노원구,서울,노원구,15.0,23.0,흐림,40%,흐림,40%,-0.54,나쁨
2050,2023-05-03,광주 서구,광주,서구,13.0,22.0,흐림,40%,흐림,40%,-0.23,보통
2051,2023-05-03,서울 종로구,서울,종로구,15.0,23.0,흐림,40%,흐림,40%,-0.54,나쁨
2052,2023-05-03,세종 세종시,세종,연기면,16.0,22.0,흐림,40%,흐림,40%,-0.9,나쁨
2053,2023-05-03,경기 오산시,경기,오산시,14.0,22.0,흐림,40%,흐림,40%,-0.5,나쁨
2054,2023-05-03,인천 연수구,인천,연수구,14.0,20.0,흐림,40%,흐림,40%,-0.71,나쁨
2055,2023-05-03,서울 서대문구,서울,서대문구,15.0,23.0,흐림,40%,흐림,40%,-0.54,나쁨
2056,2023-05-03,인천 옹진군,인천,옹진군,14.0,20.0,흐림,40%,흐림,40%,-0.71,나쁨
2057,2023-05-03,서울 금천구,서울,금천구,15.0,23.0,흐림,40%,흐림,40%,-0.56,나쁨
2058,2023-05-03,경기 군포시,경기,군포시,15.0,21.0,흐림,40%,흐림,40%,-0.56,나쁨
2059,2023-05-03,강원 평창군,강원,평창군,11.0,22.0,흐림,40%,흐림,40%,-0.35,나쁨
2060,2023-05-03,경기 구리시,경기,구리시,14.0,24.0,흐림,40%,흐림,40%,-0.54,나쁨
2061,2023-05-03,서울 서초구,서울,서초구,15.0,23.0,흐림,40%,흐림,40%,-0.5,나쁨
2062,2023-05-03,서울 중랑구,서울,중랑구,15.0,23.0,흐림,40%,흐림,40%,-0.54,나쁨
2063,2023-05-03,경남 거제시,경남,거제시,15.0,22.0,흐림,40%,흐림,40%,-0.22,보통
2064,2023-05-03,울산 동구,울산,동구,14.0,22.0,흐림,40%,흐림,40%,-0.1,보통
2065,2023-05-03,강원 화천군,강원,화천군,12.0,23.0,흐림,40%,흐림,40%,-0.35,나쁨
2066,2023-05-03,강원 태백시,강원,태백시,10.0,20.0,흐림,40%,흐림,40%,-0.3,나쁨
2067,2023-05-03,경기 김포시,경기,김포시,13.0,22.0,흐림,40%,흐림,40%,-0.65,나쁨
2068,2023-05-03,경기 하남시,경기,하남시,14.0,24.0,흐림,40%,흐림,40%,-0.44,나쁨
2069,2023-05-03,경기 연천군,경기,연천군,12.0,21.0,흐림,40%,흐림,40%,-0.48,나쁨
2070,2023-05-03,전남 강진군,전남,강진군,15.0,22.0,흐림,40%,흐림,40%,-0.28,나쁨
2071,2023-05-03,경남 거창군,경남,거창군,12.0,22.0,흐림,40%,흐림,40%,-0.09,보통
2072,2023-05-03,강원 춘천시,강원,춘천시,13.0,24.0,흐림,40%,흐림,40%,-0.29,나쁨
2073,2023-05-03,서울 구로구,서울,구로구,15.0,23.0,흐림,40%,흐림,40%,-0.6,나쁨
2074,2023-05-03,경기 용인시,경기,용인시,13.0,24.0,흐림,40%,흐림,40%,-0.5,나쁨
2075,2023-05-03,경기 남양주시,경기,남양주시,13.0,23.0,흐림,40%,흐림,40%,-0.48,나쁨
2076,2023-05-03,대전 중구,대전,중구,14.0,24.0,흐림,40%,흐림,40%,-0.07,보통
2077,2023-05-03,서울 성북구,서울,성북구,15.0,23.0,흐림,40%,흐림,40%,-0.54,나쁨
2078,2023-05-03,경남 진주시,경남,진주시,14.0,22.0,흐림,40%,흐림,40%,-0.07,보통
2079,2023-05-03,경기 화성시,경기,화성시,14.0,22.0,흐림,40%,흐림,40%,-0.6,나쁨
2080,2023-05-03,인천 남동구,인천,남동구,14.0,20.0,흐림,40%,흐림,40%,-0.6,나쁨
2081,2023-05-03,경기 고양시,경기,고양시,13.0,24.0,흐림,40%,흐림,40%,-0.65,나쁨
2082,2023-05-03,경기 수원시,경기,수원시,13.0,23.0,흐림,40%,흐림,40%,-0.56,나쁨
2083,2023-05-03,경기 안양시,경기,안양시,15.0,22.0,흐림,40%,흐림,40%,-0.56,나쁨
2084,2023-05-03,경기 파주시,경기,파주시,12.0,23.0,흐림,40%,흐림,40%,-0.71,나쁨
2085,2023-05-03,경남 의령군,경남,의령군,14.0,22.0,흐림,40%,흐림,40%,-0.07,보통
2086,2023-05-03,전남 구례군,전남,구례군,14.0,23.0,흐림,40%,흐림,40%,-0.33,나쁨
2087,2023-05-03,강원 양양군,강원,양양군,14.0,21.0,흐림,40%,흐림,40%,-0.4,나쁨
2088,2023-05-03,인천 강화군,인천,강화군,14.0,20.0,흐림,40%,흐림,40%,-0.77,나쁨
2089,2023-05-03,서울 강동구,서울,강동구,15.0,23.0,흐림,40%,흐림,40%,-0.54,나쁨
2090,2023-05-03,대구 중구,대구,중구,15.0,23.0,흐림,40%,흐림,40%,-0.19,보통
2091,2023-05-03,서울 마포구,서울,마포구,15.0,23.0,흐림,40%,흐림,40%,-0.54,나쁨
2092,2023-05-03,서울 동대문구,서울,동대문구,15.0,23.0,흐림,40%,흐림,40%,-0.54,나쁨
2093,2023-05-03,경기 안성시,경기,안성시,14.0,24.0,흐림,40%,흐림,40%,-0.41,나쁨
2094,2023-05-03,경남 양산시,경남,양산시,15.0,23.0,흐림,40%,흐림,40%,-0.13,보통
2095,2023-05-03,서울 송파구,서울,송파구,15.0,23.0,흐림,40%,흐림,40%,-0.54,나쁨
2096,2023-05-03,서울 영등포구,서울,영등포구,15.0,23.0,흐림,40%,흐림,40%,-0.6,나쁨
2097,2023-05-03,대구 수성구,대구,수성구,15.0,23.0,흐림,40%,흐림,40%,-0.19,보통
2098,2023-05-03,서울 강남구,서울,강남구,15.0,23.0,흐림,40%,흐림,40%,-0.54,나쁨
2099,2023-05-03,전남 나주시,전남,나주시,14.0,23.0,흐림,40%,흐림,40%,-0.23,보통
2100,2023-05-03,경기 시흥시,경기,시흥시,14.0,21.0,흐림,40%,흐림,40%,-0.6,나쁨
2101,2023-05-03,경기 의정부시,경기,의정부시,13.0,24.0,흐림,40%,흐림,40%,-0.54,나쁨
2102,2023-05-03,경기 과천시,경기,과천시,13.0,24.0,흐림,40%,흐림,40%,-0.5,나쁨
2103,2023-05-03,강원 양구군,강원,양구군,11.0,22.0,흐림,40%,흐림,40%,-0.35,나쁨
2104,2023-05-03,전남 담양군,전남,담양군,14.0,23.0,흐림,40%,흐림,40%,-0.23,보통
2105,2023-05-03,경남 산청군,경남,산청군,13.0,23.0,흐림,40%,흐림,40%,-0.2,보통
2106,2023-05-03,전남 광양시,전남,광양시,15.0,22.0,흐림,40%,흐림,40%,-0.34,나쁨
2107,2023-05-03,서울 동작구,서울,동작구,15.0,23.0,흐림,40%,흐림,40%,-0.6,나쁨
2108,2023-05-03,경기 이천시,경기,이천시,13.0,24.0,흐림,40%,흐림,40%,-0.35,나쁨
2109,2023-05-03,경기 부천시,경기,부천시,13.0,22.0,흐림,40%,흐림,40%,-0.6,나쁨
2110,2023-05-03,경남 사천시,경남,사천시,14.0,23.0,흐림,40%,흐림,40%,-0.22,보통
2111,2023-05-03,경기 성남시,경기,성남시,14.0,24.0,흐림,40%,흐림,40%,-0.5,나쁨
2112,2023-05-03,강원 원주시,강원,원주시,14.0,24.0,흐림,40%,흐림,40%,-0.31,나쁨
2113,2023-05-03,경기 양주시,경기,양주시,12.0,23.0,흐림,40%,흐림,40%,-0.54,나쁨
2114,2023-05-03,인천 동구,인천,동구,14.0,20.0,흐림,40%,흐림,40%,-0.04,보통
2115,2023-05-03,서울 양천구,서울,양천구,15.0,23.0,흐림,40%,흐림,40%,-0.6,나쁨
2116,2023-05-03,서울 용산구,서울,용산구,15.0,23.0,흐림,40%,흐림,40%,-0.54,나쁨
2117,2023-05-03,서울 강북구,서울,강북구,15.0,23.0,흐림,40%,흐림,40%,-0.54,나쁨
2118,2023-05-03,경기 광명시,경기,광명시,15.0,21.0,흐림,40%,흐림,40%,-0.6,나쁨
2119,2023-05-03,경기 광주시,경기,광주시,13.0,22.0,흐림,40%,흐림,40%,-0.5,나쁨
2120,2023-05-03,광주 동구,광주,동구,13.0,22.0,흐림,40%,흐림,40%,-0.23,보통
2121,2023-05-03,강원 영월군,강원,영월군,12.0,23.0,흐림,40%,흐림,40%,-0.35,나쁨
2122,2023-05-03,인천 계양구,인천,계양구,14.0,20.0,흐림,40%,흐림,40%,-0.65,나쁨
2123,2023-05-03,강원 속초시,강원,속초시,14.0,19.0,흐림,40%,흐림,40%,-0.4,나쁨
